GROUP_VALUE,GP,MIN,TS_PCT,USG_PCT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,E_NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,PACE,E_PACE,PIE,PERSON_ID,SEASON_START_YEAR
2020-21,60,35.3,0.573,0.286,104.8,103.6,114.0,113.7,-9.2,-10.1,0.222,0.027,0.063,0.044,9.9,9.8,0.519,99.26,99.97,0.115,1629012,2020
2021-22,11,28.8,0.523,0.264,99.2,98.9,105.0,104.2,-5.8,-5.3,0.125,0.041,0.066,0.054,14.0,14.0,0.487,99.96,100.49,0.074,1629012,2021
2022-23,48,23.9,0.616,0.23,116.4,114.9,116.3,115.2,0.1,-0.3,0.178,0.032,0.056,0.044,10.9,10.9,0.558,102.3,103.46,0.097,1629012,2022
2018-19,75,28.8,0.475,0.219,101.4,100.7,115.1,113.9,-13.7,-13.2,0.06,0.025,0.12,0.071,9.4,9.4,0.438,101.87,102.81,0.055,1628995,2018
2019-20,65,17.9,0.47,0.172,101.3,101.0,108.6,108.6,-7.3,-7.6,0.076,0.021,0.128,0.072,8.1,8.2,0.44,102.29,102.45,0.056,1628995,2019
2020-21,42,11.1,0.537,0.152,101.1,102.0,104.7,104.9,-3.5,-2.9,0.064,0.02,0.101,0.06,9.1,9.1,0.514,99.38,98.86,0.065,1628995,2020
2021-22,17,6.6,0.457,0.186,102.4,105.9,112.5,114.9,-10.1,-9.0,0.097,0.048,0.126,0.087,3.3,3.4,0.411,106.96,104.05,0.057,1628995,2021
2018-19,82,29.5,0.556,0.119,105.3,104.8,112.0,111.3,-6.8,-6.5,0.097,0.023,0.085,0.054,8.2,8.2,0.523,102.19,102.79,0.064,1628969,2018
2019-20,73,28.0,0.62,0.125,111.0,110.9,108.1,106.8,2.9,4.1,0.086,0.032,0.107,0.07,9.9,9.9,0.583,103.12,103.79,0.082,1628969,2019
2020-21,72,32.6,0.667,0.147,117.5,116.6,110.0,109.1,7.4,7.5,0.085,0.035,0.099,0.068,6.1,6.1,0.643,98.32,99.15,0.099,1628969,2020
2021-22,82,34.8,0.627,0.149,116.7,116.0,106.9,105.1,9.8,10.9,0.084,0.027,0.089,0.06,5.8,5.8,0.601,100.59,101.74,0.091,1628969,2021
2022-23,83,35.7,0.587,0.223,114.0,112.4,113.2,111.1,0.8,1.3,0.141,0.026,0.094,0.06,7.0,7.0,0.535,98.56,100.21,0.112,1628969,2022
2018-19,82,26.5,0.554,0.182,108.8,108.6,110.8,110.4,-2.0,-1.9,0.179,0.026,0.078,0.053,11.6,11.6,0.512,103.25,103.54,0.083,1628983,2018
2019-20,70,34.7,0.568,0.235,112.7,111.4,109.2,108.1,3.5,3.3,0.148,0.02,0.146,0.085,8.7,8.7,0.514,99.6,100.63,0.123,1628983,2019
2020-21,35,33.7,0.623,0.283,107.2,106.1,114.9,113.3,-7.7,-7.2,0.311,0.015,0.119,0.067,10.8,10.8,0.571,100.1,101.33,0.146,1628983,2020
2021-22,56,34.7,0.557,0.298,106.6,105.2,113.0,111.6,-6.4,-6.4,0.293,0.017,0.114,0.065,9.0,9.0,0.496,101.41,102.71,0.134,1628983,2021
2022-23,68,35.5,0.626,0.318,116.1,114.9,113.3,111.9,2.7,3.0,0.249,0.023,0.109,0.065,8.5,8.5,0.531,103.47,104.62,0.175,1628983,2022
2018-19,80,21.2,0.548,0.147,107.8,107.2,111.5,111.3,-3.7,-4.1,0.081,0.037,0.148,0.091,7.3,7.2,0.527,101.3,101.66,0.085,1628970,2018
2019-20,65,30.7,0.52,0.196,104.4,103.7,114.0,112.9,-9.7,-9.2,0.092,0.042,0.138,0.088,9.3,9.3,0.489,97.15,97.93,0.082,1628970,2019
2020-21,66,29.3,0.625,0.17,110.4,110.3,110.1,110.1,0.3,0.1,0.113,0.041,0.158,0.1,11.5,11.5,0.596,100.77,100.81,0.103,1628970,2020
2021-22,80,35.5,0.593,0.224,114.5,113.3,112.4,111.1,2.1,2.2,0.153,0.03,0.158,0.094,8.3,8.3,0.554,100.98,102.06,0.12,1628970,2021
2023-24,69,37.4,0.556,0.242,108.0,107.3,120.1,118.8,-12.1,-11.4,0.146,0.027,0.176,0.099,8.3,8.3,0.527,98.46,99.32,0.111,1628970,2023
2018-19,33,9.7,0.491,0.159,107.8,108.7,111.2,111.8,-3.4,-3.1,0.08,0.009,0.109,0.061,9.0,8.9,0.482,105.35,104.66,0.043,1629010,2018
2019-20,42,11.3,0.423,0.14,105.1,105.3,100.6,102.5,4.6,2.8,0.128,0.009,0.098,0.054,12.0,12.0,0.408,108.96,107.8,0.035,1629010,2019
2020-21,17,17.9,0.4,0.161,100.0,99.1,113.1,114.0,-13.1,-14.9,0.114,0.011,0.105,0.056,13.0,12.9,0.353,104.83,104.89,0.031,1629010,2020
2019-20,55,16.4,0.617,0.211,113.0,111.8,112.4,113.7,0.7,-1.9,0.074,0.07,0.214,0.141,9.6,9.6,0.59,101.26,101.24,0.123,1629008,2019
2020-21,61,31.3,0.663,0.214,120.2,118.7,111.9,111.2,8.3,7.5,0.052,0.051,0.189,0.121,7.6,7.5,0.646,98.1,98.99,0.125,1629008,2020
2021-22,9,29.4,0.416,0.192,104.5,103.8,94.7,94.5,9.8,9.2,0.085,0.035,0.172,0.108,8.9,8.8,0.408,100.33,100.79,0.074,1629008,2021
2022-23,62,29.0,0.621,0.22,122.6,121.1,112.2,111.4,10.4,9.8,0.048,0.038,0.151,0.097,6.8,6.8,0.602,100.42,101.44,0.103,1629008,2022
2023-24,81,31.7,0.601,0.202,120.2,118.5,112.1,111.4,8.1,7.1,0.064,0.042,0.177,0.111,6.9,6.9,0.586,97.81,98.88,0.106,1629008,2023
2018-19,52,14.0,0.487,0.158,110.0,110.6,110.3,110.8,-0.3,-0.2,0.147,0.045,0.149,0.095,8.2,8.2,0.462,103.04,102.53,0.077,1628972,2018
2019-20,69,25.8,0.524,0.174,108.2,107.4,113.7,113.3,-5.5,-5.8,0.142,0.04,0.171,0.103,8.4,8.4,0.488,104.54,105.11,0.1,1628972,2019
2020-21,21,13.7,0.471,0.162,104.4,104.3,109.7,110.6,-5.3,-6.4,0.097,0.036,0.168,0.101,12.3,12.3,0.449,103.27,102.89,0.057,1628972,2020
2018-19,6,18.4,0.533,0.166,118.1,117.3,110.8,110.1,7.3,7.2,0.101,0.028,0.087,0.058,11.1,11.2,0.5,103.49,104.2,0.054,1629015,2018
2019-20,7,4.6,0.313,0.165,102.8,103.2,115.1,121.9,-12.3,-18.6,0.083,0.0,0.08,0.031,11.8,11.9,0.273,107.63,104.37,-0.008,1629015,2019
2018-19,27,15.2,0.507,0.145,111.0,111.1,98.4,99.6,12.6,11.4,0.102,0.036,0.099,0.069,10.6,10.6,0.492,106.79,106.06,0.062,1628978,2018
2019-20,66,23.0,0.557,0.168,111.9,112.0,99.6,99.2,12.2,12.7,0.134,0.041,0.14,0.093,11.3,11.4,0.536,107.06,107.24,0.102,1628978,2019
2020-21,66,27.5,0.542,0.163,117.3,116.6,109.1,109.4,8.1,7.1,0.137,0.043,0.155,0.1,9.8,9.8,0.528,104.77,104.94,0.087,1628978,2020
2021-22,25,26.6,0.532,0.183,108.0,108.4,111.6,112.2,-3.6,-3.8,0.189,0.033,0.132,0.083,11.7,11.7,0.484,102.35,101.92,0.092,1628978,2021
2018-19,17,6.9,0.446,0.196,87.4,91.5,111.7,112.6,-24.3,-21.0,0.143,0.0,0.122,0.065,6.3,6.3,0.402,102.28,99.55,0.083,1629022,2018
2019-20,61,16.2,0.507,0.183,109.0,110.9,109.4,108.7,-0.4,2.2,0.099,0.023,0.11,0.067,8.9,8.9,0.483,102.55,101.99,0.068,1629022,2019
2020-21,60,25.4,0.523,0.199,109.4,108.4,115.7,115.5,-6.3,-7.1,0.095,0.009,0.093,0.05,8.1,8.1,0.502,100.05,100.65,0.063,1629022,2020
2021-22,70,23.0,0.512,0.232,108.5,108.5,111.5,110.9,-3.0,-2.4,0.137,0.01,0.095,0.053,6.7,6.7,0.48,102.29,102.58,0.083,1629022,2021
2022-23,56,23.2,0.57,0.198,108.8,108.7,116.1,115.5,-7.3,-6.7,0.071,0.011,0.069,0.041,6.7,6.7,0.534,104.03,104.38,0.074,1629022,2022
2018-19,75,27.3,0.533,0.153,109.3,108.3,111.6,111.4,-2.2,-3.0,0.139,0.027,0.087,0.056,10.9,10.8,0.522,105.58,106.17,0.065,1628989,2018
2019-20,56,31.4,0.536,0.169,107.5,105.9,113.6,112.7,-6.1,-6.8,0.171,0.019,0.106,0.062,9.3,9.3,0.517,104.12,105.3,0.078,1628989,2019
2020-21,69,30.8,0.541,0.167,113.2,112.8,111.6,110.8,1.7,2.0,0.161,0.017,0.09,0.053,7.3,7.3,0.528,99.5,100.05,0.077,1628989,2020
2021-22,74,29.6,0.57,0.169,116.4,115.5,112.5,111.9,3.8,3.7,0.125,0.014,0.098,0.056,8.5,8.5,0.559,100.31,100.98,0.072,1628989,2021
2022-23,75,29.4,0.617,0.197,121.0,119.4,116.6,115.9,4.5,3.5,0.137,0.02,0.1,0.06,7.9,7.8,0.603,100.39,101.39,0.091,1628989,2022
2018-19,74,23.7,0.492,0.148,109.6,109.1,110.6,110.2,-1.0,-1.2,0.068,0.021,0.098,0.059,8.6,8.6,0.445,103.89,104.36,0.051,1629006,2018
2019-20,62,25.0,0.553,0.148,106.3,105.6,111.0,110.8,-4.7,-5.2,0.089,0.05,0.114,0.081,13.0,13.0,0.479,105.88,106.33,0.07,1629006,2019
2020-21,59,20.3,0.524,0.119,107.7,106.8,114.3,112.4,-6.6,-5.6,0.072,0.048,0.079,0.063,10.6,10.6,0.459,102.94,104.28,0.045,1629006,2020
2021-22,49,10.5,0.526,0.115,104.1,105.8,101.6,101.8,2.5,4.0,0.066,0.049,0.077,0.062,13.3,13.2,0.471,104.93,103.94,0.048,1629006,2021
2022-23,72,18.8,0.531,0.174,112.9,111.9,108.0,107.4,4.9,4.4,0.104,0.078,0.102,0.09,9.3,9.5,0.471,100.74,101.47,0.078,1629006,2022
2018-19,38,11.0,0.516,0.238,99.6,102.6,113.2,113.1,-13.6,-10.4,0.102,0.007,0.047,0.027,12.5,12.6,0.466,103.77,102.26,0.037,1628960,2018
2019-20,38,18.9,0.609,0.171,105.1,105.2,111.1,110.9,-6.0,-5.7,0.104,0.01,0.103,0.056,9.3,9.3,0.58,105.52,105.6,0.083,1628960,2019
2020-21,50,25.2,0.586,0.164,111.6,111.1,111.0,110.2,0.5,0.9,0.116,0.014,0.106,0.06,7.9,7.9,0.547,102.33,102.9,0.084,1628960,2020
2021-22,66,27.3,0.609,0.148,112.5,112.2,107.5,107.1,5.0,5.1,0.075,0.017,0.097,0.058,5.8,5.8,0.588,101.69,102.06,0.081,1628960,2021
2022-23,72,27.4,0.612,0.143,113.9,113.8,109.1,108.8,4.9,5.1,0.107,0.03,0.082,0.057,8.6,8.5,0.571,102.56,102.74,0.078,1628960,2022
2018-19,44,20.3,0.507,0.121,101.9,101.7,107.6,107.0,-5.6,-5.3,0.055,0.033,0.167,0.1,8.7,8.8,0.493,100.63,100.97,0.073,1628990,2018
2019-20,28,18.8,0.521,0.183,97.0,96.9,108.9,109.3,-11.9,-12.4,0.077,0.032,0.18,0.101,10.3,10.3,0.491,105.15,104.99,0.086,1628990,2019
2020-21,7,9.1,0.344,0.15,107.6,108.4,101.4,101.6,6.2,6.8,0.082,0.016,0.25,0.146,17.9,17.9,0.306,108.71,108.22,0.042,1628990,2020
2018-19,50,12.9,0.518,0.206,107.2,107.5,100.2,100.9,7.0,6.6,0.18,0.008,0.088,0.049,9.8,9.7,0.483,103.35,102.83,0.078,1628988,2018
2019-20,66,24.5,0.521,0.182,109.1,109.4,106.9,105.0,2.2,4.5,0.188,0.013,0.077,0.046,9.6,9.6,0.491,100.31,101.07,0.078,1628988,2019
2020-21,66,17.8,0.503,0.189,110.1,110.2,110.3,109.9,-0.2,0.2,0.139,0.012,0.06,0.036,9.9,10.0,0.467,104.34,104.48,0.057,1628988,2020
2021-22,22,16.3,0.538,0.191,114.4,113.5,107.2,108.1,7.2,5.4,0.278,0.041,0.104,0.073,11.6,11.6,0.476,102.21,102.16,0.102,1628988,2021
2018-19,20,7.0,0.535,0.24,104.5,107.9,122.1,122.8,-17.6,-14.9,0.135,0.022,0.067,0.046,11.6,11.7,0.524,105.22,103.27,0.06,1629014,2018
2019-20,70,20.7,0.502,0.18,105.9,105.6,113.4,113.7,-7.6,-8.0,0.098,0.015,0.08,0.047,8.3,8.3,0.469,103.09,103.09,0.055,1629014,2019
2020-21,64,17.3,0.589,0.18,115.2,115.0,114.4,114.5,0.8,0.4,0.117,0.012,0.109,0.059,7.7,7.7,0.569,98.83,98.85,0.079,1629014,2020
2021-22,57,29.5,0.583,0.244,110.5,109.7,112.9,111.9,-2.5,-2.3,0.219,0.015,0.075,0.044,9.8,9.7,0.555,98.43,99.23,0.102,1629014,2021
2022-23,62,35.0,0.581,0.247,114.1,113.4,115.7,114.9,-1.6,-1.5,0.186,0.008,0.067,0.038,8.6,8.5,0.548,99.22,99.87,0.097,1629014,2022
2018-19,43,10.4,0.533,0.21,95.7,95.1,105.5,106.5,-9.8,-11.3,0.084,0.035,0.142,0.089,15.3,15.2,0.48,105.7,105.54,0.069,1629021,2018
2019-20,45,18.6,0.638,0.179,107.2,106.9,111.4,111.7,-4.2,-4.9,0.1,0.063,0.202,0.129,15.4,15.4,0.592,107.45,107.43,0.093,1629021,2019
2020-21,9,6.8,0.37,0.16,81.7,83.3,96.9,96.9,-15.3,-13.6,0.182,0.042,0.229,0.134,30.0,30.1,0.357,103.29,102.33,0.027,1629021,2020
2018-19,54,20.5,0.606,0.144,108.6,108.6,109.6,109.1,-1.1,-0.5,0.076,0.012,0.056,0.034,5.8,5.7,0.584,103.6,103.85,0.06,1629013,2018
2019-20,53,27.4,0.58,0.132,112.5,111.9,108.2,107.7,4.3,4.2,0.09,0.004,0.058,0.032,7.5,7.4,0.546,103.11,103.63,0.048,1629013,2019
2020-21,61,23.0,0.578,0.164,113.6,115.0,112.4,111.2,1.1,3.8,0.097,0.008,0.067,0.04,7.5,7.5,0.549,101.34,101.3,0.063,1629013,2020
2018-19,32,8.8,0.703,0.101,98.2,100.7,104.1,102.5,-5.9,-1.9,0.04,0.086,0.164,0.126,13.3,13.4,0.706,102.84,102.35,0.111,1629057,2018
2019-20,29,13.4,0.728,0.135,115.1,115.9,109.0,108.2,6.1,7.7,0.099,0.103,0.209,0.158,14.0,13.9,0.727,102.18,102.23,0.138,1629057,2019
2020-21,52,18.9,0.719,0.145,112.4,113.0,112.0,112.6,0.4,0.4,0.137,0.136,0.232,0.184,12.0,11.9,0.721,99.97,99.43,0.152,1629057,2020
2021-22,61,29.6,0.745,0.112,113.4,112.7,103.4,101.8,10.0,10.9,0.095,0.131,0.178,0.155,10.7,10.6,0.736,97.5,98.55,0.14,1629057,2021
2022-23,35,23.5,0.742,0.113,116.3,115.9,105.0,105.3,11.4,10.6,0.086,0.124,0.209,0.168,12.6,12.5,0.747,100.19,100.23,0.13,1629057,2022
2018-19,30,6.8,0.374,0.134,99.8,100.8,105.9,108.3,-6.2,-7.5,0.15,0.029,0.084,0.057,12.6,12.6,0.377,102.08,100.43,0.021,1628980,2018
2019-20,27,15.3,0.439,0.168,98.2,99.6,110.5,110.0,-12.3,-10.3,0.123,0.019,0.078,0.046,12.3,12.4,0.387,103.75,103.28,0.034,1628980,2019
2018-19,9,4.4,0.415,0.25,100.0,98.1,89.4,95.7,10.6,2.4,0.083,0.019,0.105,0.054,13.8,13.9,0.432,104.46,102.06,0.053,1629058,2018
2019-20,40,12.2,0.484,0.193,102.5,102.3,105.1,105.4,-2.5,-3.1,0.131,0.039,0.117,0.079,13.0,13.0,0.427,105.02,104.99,0.074,1629058,2019
2018-19,46,17.5,0.516,0.146,102.6,102.4,112.8,113.9,-10.3,-11.4,0.085,0.08,0.144,0.111,9.0,9.1,0.492,106.88,106.45,0.079,1629016,2018
2019-20,49,18.1,0.551,0.177,101.2,100.5,109.7,109.9,-8.5,-9.3,0.086,0.076,0.155,0.114,12.4,12.4,0.503,102.39,102.67,0.098,1629016,2019
2018-19,53,18.1,0.489,0.168,101.1,101.0,111.1,111.5,-9.9,-10.5,0.198,0.012,0.092,0.051,13.6,13.6,0.46,101.12,100.98,0.053,1629059,2018
2019-20,55,13.1,0.516,0.147,105.7,106.8,109.0,109.5,-3.2,-2.7,0.227,0.022,0.102,0.061,10.4,10.4,0.467,100.98,100.25,0.079,1629059,2019
2018-19,39,14.8,0.432,0.172,99.8,98.7,106.7,106.8,-6.8,-8.1,0.184,0.023,0.09,0.055,10.9,11.0,0.395,98.5,98.99,0.053,1628975,2018
2019-20,58,16.3,0.563,0.127,106.3,107.5,105.6,105.3,0.7,2.2,0.129,0.031,0.09,0.061,8.6,8.6,0.543,103.2,102.77,0.073,1628975,2019
2020-21,60,11.9,0.548,0.146,110.9,111.3,107.6,107.4,3.3,3.9,0.136,0.022,0.107,0.063,5.1,5.1,0.547,99.79,99.75,0.075,1628975,2020
2021-22,20,17.7,0.679,0.105,114.7,115.7,116.8,118.1,-2.1,-2.4,0.183,0.013,0.101,0.057,5.7,5.7,0.658,104.65,103.63,0.088,1628975,2021
2018-19,73,21.8,0.549,0.186,107.7,106.9,110.4,109.8,-2.8,-2.9,0.223,0.015,0.087,0.05,9.4,9.4,0.523,100.42,101.06,0.088,1628973,2018
2019-20,57,17.9,0.553,0.199,113.2,113.1,105.6,105.6,7.6,7.5,0.265,0.021,0.1,0.061,9.8,9.8,0.522,100.74,100.77,0.107,1628973,2019
2020-21,68,25.0,0.618,0.196,113.7,112.9,108.7,109.1,4.9,3.8,0.215,0.016,0.117,0.067,7.9,7.9,0.588,98.84,99.03,0.123,1628973,2020
2021-22,79,31.9,0.583,0.215,113.8,112.3,109.4,108.1,4.4,4.2,0.237,0.017,0.105,0.062,7.8,7.7,0.549,95.68,96.9,0.122,1628973,2021
2022-23,68,35.0,0.597,0.266,119.2,117.5,117.1,115.1,2.1,2.3,0.28,0.016,0.085,0.05,7.4,7.4,0.547,97.64,99.21,0.138,1628973,2022
2018-19,46,14.7,0.459,0.166,104.5,105.0,111.8,112.1,-7.3,-7.1,0.266,0.013,0.078,0.044,7.8,7.7,0.421,101.1,100.7,0.068,1628984,2018
2019-20,63,35.1,0.537,0.243,107.4,106.5,111.8,111.1,-4.5,-4.6,0.345,0.018,0.078,0.047,10.6,10.5,0.495,97.32,98.05,0.109,1628984,2019
2020-21,55,30.2,0.552,0.211,109.2,108.9,107.1,108.0,2.1,0.9,0.272,0.013,0.075,0.043,7.5,7.5,0.51,99.34,99.04,0.103,1628984,2020
2021-22,76,28.4,0.514,0.191,111.4,110.1,111.1,110.8,0.3,-0.7,0.21,0.017,0.064,0.04,8.2,8.1,0.481,98.66,99.42,0.081,1628984,2021
2022-23,73,18.3,0.552,0.165,107.5,106.7,113.7,114.1,-6.2,-7.3,0.207,0.013,0.081,0.045,7.2,7.2,0.512,102.17,102.37,0.083,1628984,2022
2018-19,10,4.4,0.33,0.205,96.0,101.4,109.5,109.5,-13.5,-8.2,0.032,0.053,0.045,0.05,4.0,4.0,0.333,104.79,101.91,-0.02,1628982,2018
2019-20,19,6.6,0.559,0.129,96.7,100.0,111.7,113.0,-15.0,-13.0,0.039,0.014,0.067,0.038,11.4,11.4,0.559,104.44,102.13,0.054,1628982,2019
2021-22,3,39.9,0.313,0.191,91.5,91.0,130.3,129.9,-38.8,-38.9,0.013,0.033,0.072,0.049,5.5,5.4,0.281,98.56,98.98,-0.007,1628982,2021
2018-19,66,20.6,0.692,0.119,103.3,103.4,109.6,108.7,-6.2,-5.3,0.042,0.122,0.166,0.144,8.3,8.3,0.694,101.08,101.45,0.115,1629011,2018
2019-20,61,23.2,0.726,0.129,106.1,105.6,109.1,108.5,-2.9,-2.9,0.039,0.122,0.16,0.141,7.7,7.7,0.742,100.69,101.19,0.129,1629011,2019
2020-21,31,27.5,0.642,0.114,106.1,103.8,106.5,106.7,-0.4,-2.9,0.03,0.124,0.155,0.14,10.7,10.7,0.653,96.39,97.33,0.104,1629011,2020
2021-22,72,25.7,0.722,0.11,109.1,107.9,111.2,109.8,-2.1,-2.0,0.032,0.145,0.171,0.158,11.5,11.5,0.761,97.08,98.24,0.114,1629011,2021
2022-23,59,26.9,0.652,0.101,119.9,118.3,112.6,111.3,7.3,7.0,0.044,0.164,0.178,0.171,9.5,9.6,0.671,97.13,98.38,0.101,1629011,2022
2018-19,15,7.4,0.377,0.213,110.3,114.7,115.1,115.2,-4.7,-0.5,0.057,0.01,0.08,0.048,6.5,6.4,0.37,104.42,102.36,0.023,1629018,2018
2019-20,61,21.8,0.587,0.15,112.2,111.2,113.6,113.1,-1.4,-2.0,0.064,0.017,0.052,0.035,3.9,3.9,0.571,102.22,102.91,0.069,1629018,2019
2020-21,41,30.8,0.55,0.195,115.3,114.6,115.7,114.6,-0.3,0.0,0.068,0.015,0.055,0.034,4.8,4.8,0.53,99.65,100.45,0.069,1629018,2020
2018-19,26,7.5,0.413,0.158,94.6,94.2,102.7,104.0,-8.0,-9.8,0.067,0.017,0.082,0.046,4.7,4.7,0.391,100.8,100.38,0.031,1629017,2018
2019-20,8,7.7,0.453,0.149,93.4,90.1,122.1,122.8,-28.7,-32.7,0.097,0.012,0.0,0.007,12.0,12.1,0.441,95.28,96.76,-0.013,1629017,2019
2020-21,5,30.6,0.586,0.208,124.3,123.0,116.9,117.8,7.3,5.3,0.21,0.047,0.072,0.06,5.9,5.9,0.553,106.24,106.36,0.107,1629017,2020
2018-19,22,5.5,0.24,0.151,96.6,97.0,89.6,92.2,7.0,4.8,0.163,0.064,0.113,0.089,9.8,9.9,0.152,106.78,105.01,0.039,1629067,2018
2019-20,66,18.9,0.608,0.106,106.5,106.4,106.9,106.3,-0.4,0.1,0.081,0.052,0.121,0.085,14.4,14.3,0.558,103.84,104.21,0.062,1629067,2019
2020-21,40,10.8,0.461,0.101,99.2,101.3,102.4,102.4,-3.3,-1.0,0.072,0.042,0.1,0.073,17.1,17.0,0.451,104.95,103.87,0.022,1629067,2020
2021-22,15,4.6,0.363,0.108,84.1,87.6,106.7,107.3,-22.6,-19.7,0.089,0.043,0.038,0.041,8.7,8.9,0.269,104.87,102.48,0.021,1629067,2021
2018-19,63,20.5,0.545,0.175,107.0,106.4,107.4,106.8,-0.4,-0.4,0.057,0.04,0.131,0.086,12.4,12.4,0.514,106.05,106.58,0.069,1629066,2018
2019-20,47,14.5,0.555,0.142,102.8,102.5,104.2,103.9,-1.4,-1.3,0.105,0.033,0.141,0.088,15.8,15.8,0.54,105.86,106.2,0.067,1629066,2019
2020-21,11,6.8,0.297,0.161,94.2,92.8,94.3,97.9,-0.1,-5.2,0.085,0.024,0.1,0.063,25.7,25.8,0.286,111.29,110.06,0.008,1629066,2020
2018-19,17,4.1,0.513,0.179,96.9,102.3,92.5,94.1,4.5,8.2,0.064,0.084,0.205,0.143,22.9,23.3,0.474,111.35,107.47,0.085,1629020,2018
2019-20,9,4.6,0.714,0.128,98.9,98.4,117.0,121.4,-18.1,-23.0,0.057,0.077,0.143,0.108,43.8,43.8,0.714,108.9,107.25,0.04,1629020,2019
2020-21,64,17.8,0.612,0.118,108.1,106.9,109.2,108.2,-1.1,-1.3,0.091,0.096,0.211,0.153,13.0,12.9,0.608,103.75,104.82,0.107,1629020,2020
2018-19,74,19.6,0.469,0.113,106.5,106.7,105.8,104.7,0.7,2.0,0.087,0.032,0.092,0.062,9.7,9.6,0.436,99.08,99.53,0.037,1628971,2018
2019-20,58,28.2,0.518,0.159,106.0,105.8,110.4,109.2,-4.3,-3.4,0.208,0.038,0.131,0.084,12.0,12.1,0.48,98.0,98.64,0.083,1628971,2019
2020-21,65,22.3,0.604,0.157,115.9,117.5,112.4,111.1,3.5,6.4,0.099,0.081,0.154,0.12,8.5,8.5,0.576,100.24,100.2,0.098,1628971,2020
2021-22,72,24.6,0.575,0.146,111.7,110.8,112.0,110.8,-0.3,0.1,0.114,0.056,0.13,0.094,7.3,7.3,0.543,100.26,101.2,0.093,1628971,2021
2022-23,80,28.5,0.571,0.174,113.8,112.9,113.0,111.8,0.8,1.1,0.164,0.029,0.116,0.074,10.3,10.3,0.545,99.19,100.11,0.09,1628971,2022
2018-19,51,10.3,0.497,0.16,103.5,103.7,110.3,109.3,-6.8,-5.6,0.044,0.065,0.11,0.086,10.0,10.0,0.467,104.11,104.46,0.049,1628977,2018
2019-20,46,19.5,0.491,0.173,102.8,102.5,101.9,102.1,0.9,0.4,0.06,0.046,0.124,0.086,12.5,12.4,0.473,102.96,103.0,0.061,1628977,2019
2020-21,32,23.8,0.536,0.22,100.7,100.2,107.2,105.5,-6.5,-5.3,0.163,0.045,0.151,0.099,10.2,10.2,0.502,102.49,103.57,0.103,1628977,2020
2018-19,50,19.7,0.466,0.147,105.8,105.5,113.7,112.2,-7.9,-6.6,0.214,0.025,0.114,0.068,14.9,14.9,0.447,102.18,103.04,0.063,1629001,2018
2019-20,60,19.5,0.501,0.185,110.2,110.0,105.0,104.9,5.1,5.2,0.196,0.035,0.137,0.087,11.8,11.8,0.451,105.86,106.02,0.093,1629001,2019
2020-21,52,20.1,0.568,0.189,111.4,110.2,105.4,105.5,6.0,4.7,0.172,0.026,0.118,0.072,10.8,10.8,0.548,102.73,103.21,0.1,1629001,2020
2021-22,73,22.7,0.529,0.205,112.0,111.3,106.4,104.9,5.6,6.4,0.157,0.034,0.15,0.09,10.6,10.6,0.504,103.64,104.69,0.103,1629001,2021
2022-23,77,27.9,0.566,0.162,115.5,114.8,112.8,110.9,2.7,4.0,0.133,0.034,0.114,0.076,10.3,10.3,0.546,97.76,98.92,0.079,1629001,2022
2018-19,39,10.8,0.451,0.155,106.1,106.4,105.4,107.4,0.7,-1.0,0.102,0.018,0.055,0.037,10.3,10.3,0.436,105.01,103.9,0.037,1629004,2018
2019-20,56,22.6,0.578,0.165,108.6,107.1,109.2,108.9,-0.6,-1.8,0.12,0.013,0.071,0.041,10.2,10.1,0.552,100.15,101.02,0.069,1629004,2019
2020-21,66,20.1,0.529,0.19,103.8,103.2,112.0,111.8,-8.2,-8.5,0.127,0.017,0.104,0.059,12.2,12.1,0.515,102.27,102.66,0.077,1629004,2020
2018-19,30,16.8,0.489,0.14,107.1,106.4,112.2,111.2,-5.1,-4.9,0.047,0.029,0.129,0.077,7.5,7.6,0.468,100.84,101.63,0.065,1628966,2018
2019-20,37,17.5,0.535,0.157,98.1,98.5,109.7,109.2,-11.6,-10.7,0.076,0.028,0.13,0.077,5.0,5.0,0.498,104.09,104.15,0.088,1628966,2019
2020-21,30,8.2,0.518,0.144,103.8,105.1,111.5,112.7,-7.7,-7.6,0.075,0.037,0.154,0.097,7.4,7.3,0.485,102.89,101.69,0.088,1628966,2020
2018-19,29,5.0,0.389,0.223,99.4,102.9,100.6,106.5,-1.3,-3.6,0.14,0.061,0.179,0.121,16.0,16.0,0.328,104.79,100.15,0.052,1629002,2018
2019-20,18,5.8,0.608,0.218,100.4,104.3,107.2,108.8,-6.7,-4.4,0.164,0.103,0.186,0.144,14.7,14.8,0.571,103.04,100.36,0.157,1629002,2019
2020-21,36,13.6,0.571,0.194,108.7,111.0,116.4,117.1,-7.8,-6.1,0.08,0.064,0.175,0.118,11.3,11.4,0.545,103.51,102.08,0.083,1629002,2020
2021-22,60,21.3,0.546,0.184,106.1,105.7,111.8,111.1,-5.7,-5.4,0.071,0.027,0.227,0.129,10.0,10.0,0.516,101.5,101.98,0.104,1629002,2021
