PERSON_ID,PLAYER_NAME,DRAFT_YEAR,OVERALL_PICK,ROUND_NUMBER,ROUND_PICK,PerformanceScore,ExpectedPerformanceScore,VOE,ROOKIE_SALARY_YEAR_1,ROI,ROI_scaled,NUM_SEASONS_PLAYED_IN_DATA,GP,MIN,PTS,REB,AST
201193,Demetris Nichols,2007,53,2,23,-4.486862887172892,-4.123214738704586,-0.3636481484683056,,,,2.0,16.0,53.0,20.0,7.0,1.0
201194,Brad Newley,2007,54,2,24,-4.645271505810585,-4.148061939204408,-0.4972095666061769,,,,0.0,0.0,0.0,0.0,0.0,0.0
201195,Herbert Hill,2007,55,2,25,-4.645271505810585,-2.78973278702939,-1.8555387187811947,,,,0.0,0.0,0.0,0.0,0.0,0.0
201196,Ramon Sessions,2007,56,2,26,5.522560539849103,-3.7586155462502324,9.281176086099336,,,,5.0,300.0,7494.0,3293.0,923.0,1468.0
201197,Sammy Mejia,2007,57,2,27,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
201198,Giorgos Printezis,2007,58,2,28,-4.645271505810585,-3.8687780900768662,-0.7764934157337184,,,,0.0,0.0,0.0,0.0,0.0,0.0
201199,DJ Strawberry,2007,59,2,29,-4.185660459219964,-4.543081258867477,0.35742079964751294,,,,1.0,33.0,270.0,73.0,28.0,30.0
201200,Milovan Rakovic,2007,60,2,30,-4.645271505810585,-3.3328690349645442,-1.3124024708460404,,,,0.0,0.0,0.0,0.0,0.0,0.0
201565,Derrick Rose,2008,1,1,1,8.902412769123806,8.481838049306718,0.42057471981708794,3885000.0,2.291483338255806e-06,2.291483338255806,5.0,289.0,10583.0,6017.0,1103.0,1954.0
201563,Michael Beasley,2008,2,1,2,6.482437998542603,4.571503588611435,1.9109344099311683,3476000.0,1.8649131181077685e-06,1.8649131181077685,5.0,354.0,9339.0,4980.0,1835.0,497.0
201564,O.J. Mayo,2008,3,1,3,8.761191878039753,7.207031910243829,1.5541599677959237,3121500.0,2.806724932897566e-06,2.806724932897566,5.0,383.0,12786.0,5839.0,1290.0,1179.0
201566,Russell Westbrook,2008,4,1,4,14.029971068196986,5.498720180722668,8.531250887474318,2814300.0,4.985243601676077e-06,4.9852436016760775,5.0,394.0,13520.0,7832.0,1908.0,2726.0
201567,Kevin Love,2008,5,1,5,8.130379389539618,5.6070193539629205,2.5233600355766974,2548500.0,3.1902606982694206e-06,3.1902606982694204,5.0,287.0,9136.0,4979.0,3490.0,557.0
201568,Danilo Gallinari,2008,6,1,6,0.7685353931337124,3.284608943102659,-2.5160735499689464,2314800.0,3.3200941469401783e-07,0.33200941469401785,3.0,171.0,5263.0,2361.0,758.0,254.0
201569,Eric Gordon,2008,7,1,7,4.296329078323286,5.411582922276298,-1.1152538439530124,2113100.0,2.0331877707270293e-06,2.033187770727029,5.0,247.0,8592.0,4442.0,627.0,813.0
201570,Joe Alexander,2008,8,1,8,-3.544705728701122,2.4915856085804453,-6.036291337281567,1935900.0,-1.8310376200739305e-06,-1.8310376200739304,2.0,67.0,745.0,282.0,120.0,44.0
201571,D.J. Augustin,2008,9,1,9,5.930029880207629,3.986208314329898,1.9438215658777307,1779500.0,3.332413532007659e-06,3.332413532007659,5.0,358.0,8771.0,3424.0,655.0,1418.0
201572,Brook Lopez,2008,10,1,10,7.749718690737999,2.9660976465445814,4.783621044193417,1690500.0,4.584276066689145e-06,4.584276066689145,5.0,325.0,10806.0,5816.0,2392.0,478.0
201573,Jerryd Bayless,2008,11,1,11,0.0626686152291151,2.0688635307930068,-2.0061949155638916,1605900.0,3.902398357875029e-08,0.039023983578750296,3.0,198.0,3454.0,1509.0,342.0,516.0
201574,Jason Thompson,2008,12,1,12,7.427606051752474,3.095875325808867,4.331730725943608,1525600.0,4.8686458126327175e-06,4.8686458126327175,5.0,378.0,10350.0,3986.0,2689.0,468.0
201575,Brandon Rush,2008,13,1,13,3.020294437564159,2.3902527145615435,0.6300417230026154,1449300.0,2.0839677344677836e-06,2.083967734467784,5.0,291.0,7790.0,2639.0,1048.0,330.0
201576,Anthony Randolph,2008,14,1,14,-1.140273838878586,1.6235892221864359,-2.763863061065022,1376900.0,-8.281457178288808e-07,-0.8281457178288808,3.0,136.0,2468.0,1188.0,738.0,124.0
201577,Robin Lopez,2008,15,1,15,2.348460861603619,1.3619425294075354,0.9865183321960835,1308000.0,1.7954593743146933e-06,1.7954593743146934,5.0,324.0,5622.0,2328.0,1253.0,107.0
201578,Marreese Speights,2008,16,1,16,2.1884736449900517,0.1436090356304043,2.044864609359647,1242700.0,1.761063526989661e-06,1.761063526989661,5.0,305.0,4937.0,2272.0,1318.0,162.0
201579,Roy Hibbert,2008,17,1,17,7.395836526522457,1.632304885072192,5.763531641450265,1180500.0,6.265003410861886e-06,6.265003410861886,5.0,376.0,9494.0,4236.0,2545.0,594.0
201580,JaVale McGee,2008,18,1,18,1.1702989340033065,1.2957977938639158,-0.12549885986060927,1121500.0,1.0435122015187754e-06,1.0435122015187754,4.0,234.0,4715.0,1878.0,1286.0,81.0
201581,JJ Hickson,2008,19,1,19,1.9430176011513338,1.7169155203806519,0.22610208077068195,1071000.0,1.8142087779190791e-06,1.8142087779190792,4.0,242.0,5252.0,2326.0,1418.0,163.0
201582,Alexis Ajinca,2008,20,1,20,-3.6688543010752053,0.42858825668858747,-4.0974425577637925,1028200.0,-3.56823020917643e-06,-3.5682302091764297,3.0,71.0,552.0,223.0,112.0,13.0
201583,Ryan Anderson,2008,21,1,21,5.0801013567279725,2.1949037398820344,2.885197616845938,987000.0,5.1470125194812284e-06,5.147012519481229,5.0,335.0,8114.0,3944.0,1858.0,292.0
201584,Courtney Lee,2008,22,1,22,4.897614698395883,0.1850630339177511,4.7125516644781325,947500.0,5.168986489072173e-06,5.168986489072172,5.0,365.0,9735.0,3475.0,988.0,543.0
201585,Kosta Koufos,2008,23,1,23,-2.6143394706642784,0.8341716057807225,-3.448511076445001,909700.0,-2.8738479396111667e-06,-2.8738479396111667,3.0,134.0,1171.0,437.0,313.0,33.0
201586,Serge Ibaka,2008,24,1,24,7.20512313440065,0.4861859308351865,6.7189372035654635,873200.0,8.251400749428138e-06,8.251400749428138,5.0,382.0,10483.0,4154.0,2843.0,188.0
201587,Nicolas Batum,2008,25,1,25,5.462696600082827,-0.40273951461954993,5.865436114702377,838300.0,6.516398186905436e-06,6.516398186905436,5.0,328.0,9492.0,3656.0,1405.0,685.0
201588,George Hill,2008,26,1,26,6.048605466319443,0.8767131306301804,5.171892335689263,810600.0,7.461886832370396e-06,7.4618868323703955,5.0,357.0,9588.0,3843.0,997.0,1055.0
201589,Darrell Arthur,2008,27,1,27,2.2501448091851097,1.417854825387009,0.8322899837981008,787100.0,2.8587788199531314e-06,2.858778819953131,5.0,315.0,5661.0,2057.0,1177.0,205.0
201590,Donte Greene,2008,28,1,28,0.3595831946372539,0.4260862663827283,-0.06650307174547437,782300.0,4.596487212543192e-07,0.4596487212543192,4.0,253.0,4259.0,1541.0,600.0,183.0
201591,DJ White,2008,29,1,29,-3.3639347318524977,-0.31484615659863735,-3.0490885752538603,776600.0,-4.331618248586786e-06,-4.331618248586786,3.0,66.0,917.0,389.0,213.0,29.0
201592,J.R. Giddens,2008,30,1,30,-4.154987151861698,0.8805305586342472,-5.035517710495945,771000.0,-5.389088394113745e-06,-5.389088394113745,2.0,38.0,247.0,73.0,54.0,13.0
201593,Nikola Pekovic,2008,31,2,1,3.480510059478774,-1.0732534758621908,4.5537635353409645,,,,5.0,259.0,6588.0,3351.0,1786.0,188.0
201594,Walter Sharpe,2008,32,2,2,-4.570473016892705,-1.965802482302751,-2.604670534589954,,,,1.0,8.0,20.0,8.0,3.0,0.0
201595,Joey Dorsey,2008,33,2,3,-3.5683103897429165,-1.1083681444846332,-2.4599422452582833,,,,3.0,61.0,635.0,160.0,234.0,30.0
201596,Mario Chalmers,2008,34,2,4,6.15535294450274,-1.1712751083287867,7.326628052831526,,,,5.0,366.0,9905.0,3079.0,851.0,1321.0
201599,DeAndre Jordan,2008,35,2,5,4.4758557193592114,-1.534077619330717,6.009933338689929,,,,5.0,351.0,7763.0,2340.0,2304.0,119.0
201600,Omer Asik,2008,36,2,6,5.060368952374385,-1.240312107356127,6.300681059730512,,,,5.0,354.0,7374.0,2103.0,2738.0,236.0
201601,Luc Mbah a Moute,2008,37,2,7,4.257632193647427,-0.9647556256991736,5.222387819346601,,,,5.0,335.0,8408.0,2296.0,1790.0,320.0
201602,Kyle Weaver,2008,38,2,8,-3.0891252537522282,-1.223030394343856,-1.8660948594083722,,,,3.0,73.0,1379.0,363.0,158.0,119.0
201603,Sonny Weems,2008,39,2,9,-1.2878072726280219,-1.9876302770414147,0.6998230044133928,,,,4.0,147.0,2914.0,1099.0,361.0,210.0
201604,Chris Douglas-Roberts,2008,40,2,10,-0.00093163450277986,-1.7174084704503874,1.7164768359476075,,,,5.0,210.0,4278.0,1552.0,460.0,250.0
201605,Nathan Jawai,2008,41,2,11,-3.93685588350535,-1.3122861572815279,-2.6245697262238226,,,,2.0,45.0,431.0,126.0,106.0,24.0
201606,Sean Singletary,2008,42,2,12,-4.130474984414086,-1.6659636172687429,-2.464511367145343,,,,1.0,37.0,303.0,90.0,35.0,29.0
201607,Patrick Ewing,2008,43,2,13,-4.578251988286354,-2.4236821005068823,-2.1545698877794717,,,,1.0,7.0,19.0,3.0,2.0,2.0
201608,Ante Tomic,2008,44,2,14,-4.645271505810585,-3.0261837406478937,-1.619087765162691,,,,0.0,0.0,0.0,0.0,0.0,0.0
201609,Goran Dragic,2008,45,2,15,0.22334183933758484,-1.7843466646131085,2.0076885039506935,,,,3.0,205.0,3404.0,1404.0,416.0,556.0
201610,Trent Plaisted,2008,46,2,16,-4.645271505810585,-2.049415723669684,-2.5958557821409007,,,,0.0,0.0,0.0,0.0,0.0,0.0
201611,Henry Walker,2008,47,2,17,-2.364414303093994,-2.485888414134478,0.121474111040484,,,,3.0,125.0,1768.0,715.0,239.0,87.0
201612,Malik Hairston,2008,48,2,18,-3.809694477137206,-2.712561145630282,-1.097133331506924,,,,2.0,62.0,472.0,149.0,77.0,29.0
201613,Richard Hendrix,2008,49,2,19,-4.645271505810585,-1.9314093933621017,-2.713862112448483,,,,0.0,0.0,0.0,0.0,0.0,0.0
201614,DeVon Hardin,2008,50,2,20,-4.645271505810585,-3.311162269425915,-1.3341092363846698,,,,0.0,0.0,0.0,0.0,0.0,0.0
201615,Shan Foster,2008,51,2,21,-4.645271505810585,-3.5891324097242014,-1.0561390960863832,,,,0.0,0.0,0.0,0.0,0.0,0.0
201616,Darnell Jackson,2008,52,2,22,-2.8398918195550373,-2.717694488270481,-0.12219733128455612,,,,3.0,138.0,1038.0,308.0,203.0,26.0
201617,Tadija Dragicevic,2008,53,2,23,-4.645271505810585,-4.123214738704586,-0.5220567671059984,,,,0.0,0.0,0.0,0.0,0.0,0.0
201618,Maarty Leunen,2008,54,2,24,-4.645271505810585,-4.148061939204408,-0.4972095666061769,,,,0.0,0.0,0.0,0.0,0.0,0.0
201446,Mike Taylor,2008,55,2,25,-3.572539176723488,-2.78973278702939,-0.7828063896940982,,,,1.0,51.0,771.0,289.0,87.0,106.0
201619,Sasha Kaun,2008,56,2,26,-4.376937395737498,-3.7586155462502324,-0.6183218494872653,,,,1.0,25.0,95.0,23.0,26.0,3.0
201620,James Gist,2008,57,2,27,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
201621,Joe Crawford,2008,58,2,28,-4.612023708138273,-3.8687780900768662,-0.7432456180614069,,,,1.0,2.0,23.0,9.0,4.0,1.0
201622,Deron Washington,2008,59,2,29,-4.645271505810585,-4.543081258867477,-0.10219024694310797,,,,0.0,0.0,0.0,0.0,0.0,0.0
201623,Semih Erden,2008,60,2,30,-3.4341551182928343,-3.3328690349645442,-0.10128608332829003,,,,2.0,69.0,928.0,262.0,190.0,29.0
201933,Blake Griffin,2009,1,1,1,13.595736041467825,8.481838049306718,5.113897992161107,4019000.0,3.3828653997182943e-06,3.3828653997182943,5.0,375.0,13321.0,8052.0,3633.0,1484.0
201934,Hasheem Thabeet,2009,2,1,2,-2.8052163178499745,4.571503588611435,-7.3767199064614095,3595800.0,-7.801369146921337e-07,-0.7801369146921338,3.0,120.0,1279.0,267.0,325.0,15.0
201935,James Harden,2009,3,1,3,9.578599669985495,7.207031910243829,2.371567759741666,3229200.0,2.966245407526785e-06,2.966245407526785,5.0,371.0,11635.0,6669.0,1474.0,1443.0
201936,Tyreke Evans,2009,4,1,4,8.945410264848693,5.498720180722668,3.4466900841260246,2911400.0,3.0725459451977376e-06,3.0725459451977377,5.0,329.0,10990.0,5528.0,1572.0,1608.0
201937,Ricky Rubio,2009,5,1,5,7.487633515712755,5.6070193539629205,1.8806141617498344,2636400.0,2.8400976770265342e-06,2.840097677026534,5.0,278.0,8748.0,2817.0,1193.0,2309.0
201938,Jonny Flynn,2009,6,1,6,0.06140850908285289,3.284608943102659,-3.223200434019806,2394600.0,2.5644579087468845e-08,0.025644579087468845,3.0,163.0,3738.0,1504.0,307.0,634.0
201939,Stephen Curry,2009,7,1,7,10.986779774474101,5.411582922276298,5.575196852197803,2186000.0,5.025974279265371e-06,5.025974279265371,5.0,336.0,11946.0,6814.0,1378.0,2247.0
201941,Jordan Hill,2009,8,1,8,-1.5427903035722323,2.4915856085804453,-4.034375912152678,2002600.0,-7.703936400540459e-07,-0.7703936400540459,3.0,151.0,2218.0,811.0,636.0,63.0
201942,DeMar DeRozan,2009,9,1,9,8.523994169011669,3.986208314329898,4.53778585468177,1840800.0,4.6305922256690944e-06,4.630592225669094,5.0,383.0,12751.0,6402.0,1412.0,846.0
201943,Brandon Jennings,2009,10,1,10,11.008972306606678,2.9660976465445814,8.042874660062097,1748800.0,6.2951579978309e-06,6.2951579978309,5.0,371.0,12796.0,6187.0,1232.0,2270.0
201944,Terrence Williams,2009,11,1,11,-1.683401844787797,2.0688635307930068,-3.7522653755808038,1661300.0,-1.0133039455774375e-06,-1.0133039455774375,3.0,111.0,2235.0,816.0,427.0,271.0
201945,Gerald Henderson,2009,12,1,12,4.503834868217804,3.095875325808867,1.4079595424089368,1578200.0,2.8537795388529997e-06,2.853779538853,5.0,311.0,8441.0,3732.0,1047.0,616.0
201946,Tyler Hansbrough,2009,13,1,13,2.736301637365423,2.3902527145615435,0.34604892280387967,1499300.0,1.825052782875624e-06,1.825052782875624,5.0,310.0,5832.0,2507.0,1454.0,152.0
201947,Earl Clark,2009,14,1,14,-2.530330171640355,1.6235892221864359,-4.153919393826791,1424400.0,-1.776418261471746e-06,-1.776418261471746,3.0,138.0,1406.0,426.0,287.0,48.0
201948,Austin Daye,2009,15,1,15,-0.41395254909964296,1.3619425294075354,-1.7758950785071783,1353100.0,-3.0592901418937477e-07,-0.3059290141893748,4.0,213.0,3292.0,1205.0,599.0,166.0
201949,James Johnson,2009,16,1,16,-0.7393506352833332,0.1436090356304043,-0.8829596709137375,1285500.0,-5.75146351834565e-07,-0.575146351834565,3.0,165.0,3139.0,1093.0,562.0,259.0
201950,Jrue Holiday,2009,17,1,17,8.725485340820587,1.632304885072192,7.093180455748395,1221200.0,7.145009286620199e-06,7.145009286620199,5.0,332.0,10933.0,4481.0,1206.0,1994.0
201951,Ty Lawson,2009,18,1,18,8.55064187703569,1.2957977938639158,7.254844083171774,1160200.0,7.369972312563083e-06,7.369972312563083,5.0,341.0,10280.0,4780.0,973.0,2025.0
201952,Jeff Teague,2009,19,1,19,6.934937453757119,1.7169155203806519,5.218021933376467,1107900.0,6.2595337609505535e-06,6.2595337609505535,5.0,366.0,9035.0,3890.0,716.0,1688.0
201953,Eric Maynor,2009,20,1,20,-0.8292989617556324,0.42858825668858747,-1.2578872184442198,1063600.0,-7.79709441289613e-07,-0.7797094412896131,3.0,172.0,2607.0,768.0,263.0,526.0
201954,Darren Collison,2009,21,1,21,8.457037237634506,2.1949037398820344,6.262133497752471,1021000.0,8.283092299348193e-06,8.283092299348192,5.0,376.0,10788.0,4489.0,1011.0,1834.0
201964,Victor Claver,2009,22,1,22,-3.274117997453051,0.1850630339177511,-3.4591810313708025,980200.0,-3.340255047391401e-06,-3.340255047391401,3.0,80.0,1072.0,258.0,178.0,56.0
201956,Omri Casspi,2009,23,1,23,3.276434249925676,0.8341716057807225,2.4422626441449533,941100.0,3.4814942619548144e-06,3.4814942619548144,5.0,327.0,6760.0,2524.0,1258.0,351.0
201957,Byron Mullens,2009,24,1,24,-0.6009865233500293,0.4861859308351865,-1.087172454185216,903400.0,-6.652496384215512e-07,-0.6652496384215512,5.0,171.0,3199.0,1276.0,730.0,145.0
201958,Rodrigue Beaubois,2009,25,1,25,-0.6187584012579342,-0.40273951461954993,-0.2160188866383843,867200.0,-7.135129165797212e-07,-0.7135129165797212,4.0,182.0,2896.0,1286.0,338.0,374.0
201959,Taj Gibson,2009,26,1,26,5.941327219414776,0.8767131306301804,5.064614088784596,838500.0,7.085661561615715e-06,7.085661561615715,5.0,372.0,9040.0,3374.0,2304.0,327.0
201960,DeMarre Carroll,2009,27,1,27,-3.3424453414087107,1.417854825387009,-4.760300166795719,814300.0,-4.104685424792719e-06,-4.104685424792719,3.0,87.0,866.0,231.0,161.0,40.0
201961,Wayne Ellington,2009,28,1,28,0.23771721360330647,0.4260862663827283,-0.18836905277942181,809300.0,2.9373188385432656e-07,0.2937318838543266,4.0,227.0,4523.0,1622.0,480.0,241.0
201962,Toney Douglas,2009,29,1,29,0.4400448828189883,-0.31484615659863735,0.7548910394176256,803400.0,5.477282584254272e-07,0.5477282584254273,4.0,197.0,4090.0,1709.0,472.0,491.0
201963,Christian Eyenga,2009,30,1,30,-3.5548156169318053,0.8805305586342472,-4.435346175566052,797600.0,-4.456890191739977e-06,-4.456890191739976,2.0,51.0,1050.0,320.0,137.0,40.0
201965,Jeff Ayres,2009,31,2,1,-1.061998054328425,-1.0732534758621908,0.011255421533765686,,,,5.0,220.0,2215.0,660.0,610.0,94.0
201966,Jermaine Taylor,2009,32,2,2,-3.5202404720157205,-1.965802482302751,-1.5544379897129696,,,,2.0,65.0,785.0,351.0,108.0,48.0
201967,Dante Cunningham,2009,33,2,3,-0.5478836134921249,-1.1083681444846332,0.5604845309925083,,,,3.0,205.0,3468.0,1058.0,683.0,94.0
201968,Sergio Llull,2009,34,2,4,-4.645271505810585,-1.1712751083287867,-3.4739963974817982,,,,0.0,0.0,0.0,0.0,0.0,0.0
201969,DaJuan Summers,2009,35,2,5,-3.4828426502562855,-1.534077619330717,-1.9487650309255684,,,,4.0,83.0,820.0,278.0,82.0,29.0
201970,Sam Young,2009,36,2,6,-0.7783986539478013,-1.240312107356127,0.4619134534083257,,,,3.0,193.0,3273.0,1281.0,450.0,138.0
201971,DeJuan Blair,2009,37,2,7,4.62469216669552,-0.9647556256991736,5.589447792394694,,,,5.0,366.0,6656.0,2748.0,2040.0,335.0
201972,Jon Brockman,2009,38,2,8,-2.21500370229698,-1.223030394343856,-0.9919733079531239,,,,3.0,150.0,1570.0,320.0,472.0,49.0
201973,Jonas Jerebko,2009,39,2,9,2.5025229795366184,-1.9876302770414147,4.490153256578033,,,,5.0,303.0,6036.0,2185.0,1288.0,224.0
201974,Derrick Brown,2009,40,2,10,-1.425021421738867,-1.7174084704503874,0.2923870487115203,,,,3.0,171.0,2553.0,895.0,413.0,119.0
201975,Jodie Meeks,2009,41,2,11,-0.20633208571115624,-1.3122861572815279,1.1059540715703715,,,,3.0,200.0,4425.0,1611.0,431.0,171.0
201976,Patrick Beverley,2009,42,2,12,4.687481418129163,-1.6659636172687429,6.353445035397906,,,,5.0,291.0,8290.0,2708.0,1185.0,980.0
201977,Marcus Thornton,2009,43,2,13,1.3805004901421938,-2.4236821005068823,3.8041825906490763,,,,3.0,197.0,5428.0,2942.0,657.0,347.0
201978,Chase Budinger,2009,44,2,14,2.109701928518027,-3.0261837406478937,5.135885669165921,,,,5.0,274.0,5783.0,2470.0,892.0,345.0
201979,Nick Calathes,2009,45,2,15,-1.7881682339360054,-1.7843466646131085,-0.0038215693228969005,,,,2.0,129.0,2011.0,590.0,243.0,353.0
201980,Danny Green,2009,46,2,16,1.4209743245623165,-2.049415723669684,3.4703900482320007,,,,5.0,242.0,5581.0,2140.0,733.0,338.0
201994,Henk Norel,2009,47,2,17,-4.645271505810585,-2.485888414134478,-2.1593830916761068,,,,0.0,0.0,0.0,0.0,0.0,0.0
201981,Taylor Griffin,2009,48,2,18,-4.56550963066397,-2.712561145630282,-1.8529484850336884,,,,1.0,8.0,32.0,10.0,2.0,1.0
201982,Sergiy Gladyr,2009,49,2,19,-4.645271505810585,-1.9314093933621017,-2.713862112448483,,,,0.0,0.0,0.0,0.0,0.0,0.0
201983,Goran Suton,2009,50,2,20,-4.645271505810585,-3.311162269425915,-1.3341092363846698,,,,0.0,0.0,0.0,0.0,0.0,0.0
201984,Jack McClinton,2009,51,2,21,-4.645271505810585,-3.5891324097242014,-1.0561390960863832,,,,0.0,0.0,0.0,0.0,0.0,0.0
201985,AJ Price,2009,52,2,22,0.3379393784511858,-2.717694488270481,3.055633866721667,,,,5.0,235.0,3605.0,1390.0,345.0,521.0
201986,Nando De Colo,2009,53,2,23,-2.439954977126564,-4.123214738704586,1.6832597615780225,,,,2.0,119.0,1414.0,453.0,211.0,203.0
201987,Robert Vaden,2009,54,2,24,-4.645271505810585,-4.148061939204408,-0.4972095666061769,,,,0.0,0.0,0.0,0.0,0.0,0.0
201988,Patty Mills,2009,55,2,25,-0.029701972607722185,-2.78973278702939,2.760030814421668,,,,5.0,229.0,3265.0,1664.0,300.0,364.0
201989,Ahmad Nivins,2009,56,2,26,-4.645271505810585,-3.7586155462502324,-0.8866559595603523,,,,0.0,0.0,0.0,0.0,0.0,0.0
201990,Emir Preldzic,2009,57,2,27,-4.645271505810585,-4.315209641304214,-0.3300618645063711,,,,0.0,0.0,0.0,0.0,0.0,0.0
201991,Lester Hudson,2009,58,2,28,-3.7857737270812644,-3.8687780900768662,0.08300436299560188,,,,3.0,49.0,518.0,241.0,69.0,65.0
201992,Chinemelu Elonu,2009,59,2,29,-4.645271505810585,-4.543081258867477,-0.10219024694310797,,,,0.0,0.0,0.0,0.0,0.0,0.0
201993,Robert Dozier,2009,60,2,30,-4.645271505810585,-3.3328690349645442,-1.3124024708460404,,,,0.0,0.0,0.0,0.0,0.0,0.0
202322,John Wall,2010,1,1,1,12.477667013128597,8.481838049306718,3.9958289638218787,4152900.0,3.004567173090755e-06,3.0045671730907553,5.0,345.0,12411.0,6083.0,1512.0,2990.0
202323,Evan Turner,2010,2,1,2,3.584607118715396,4.571503588611435,-0.9868964698960392,3715700.0,9.64719196575449e-07,0.964719196575449,4.0,252.0,6973.0,2461.0,1285.0,757.0
202324,Derrick Favors,2010,3,1,3,1.3109528428055601,7.207031910243829,-5.8960790674382695,3336800.0,3.928772604907577e-07,0.39287726049075766,3.0,220.0,4699.0,1830.0,1383.0,157.0
202325,Wesley Johnson,2010,4,1,4,4.476149393224037,5.498720180722668,-1.0225707874986316,3008400.0,1.4878837233160607e-06,1.4878837233160607,5.0,349.0,8976.0,2969.0,1207.0,489.0
202326,DeMarcus Cousins,2010,5,1,5,10.974076282034433,5.6070193539629205,5.367056928071513,2724300.0,4.02821872849335e-06,4.02821872849335,5.0,350.0,10859.0,6618.0,3726.0,922.0
202327,Ekpe Udoh,2010,6,1,6,-0.5683015406619386,3.284608943102659,-3.8529104837645978,2474400.0,-2.2967246227850735e-07,-0.22967246227850735,3.0,195.0,3632.0,899.0,686.0,140.0
202328,Greg Monroe,2010,7,1,7,10.344847266970689,5.411582922276298,4.933264344694391,2258800.0,4.579797798375549e-06,4.579797798375549,5.0,378.0,11818.0,5411.0,3479.0,851.0
202329,Al-Farouq Aminu,2010,8,1,8,5.063200794196992,2.4915856085804453,2.5716151856165466,2069400.0,2.4466999102140678e-06,2.446699910214068,5.0,377.0,8406.0,2395.0,1998.0,402.0
202330,Gordon Hayward,2010,9,1,9,7.737882408414701,3.986208314329898,3.751674094084803,1902200.0,4.067859535492956e-06,4.067859535492956,5.0,363.0,10755.0,4898.0,1358.0,1214.0
202331,Paul George,2010,10,1,10,6.284773509132288,2.9660976465445814,3.3186758625877064,1807100.0,3.4778227597433943e-06,3.477822759743394,5.0,292.0,9184.0,4441.0,1761.0,839.0
202332,Cole Aldrich,2010,11,1,11,-3.3950028428155896,2.0688635307930068,-5.463866373608596,1716700.0,-1.9776331582778528e-06,-1.9776331582778528,3.0,89.0,703.0,175.0,203.0,16.0
202333,Xavier Henry,2010,12,1,12,-1.2200102830197146,3.095875325808867,-4.315885608828582,1630900.0,-7.480595272669781e-07,-0.7480595272669781,5.0,185.0,2905.0,1050.0,351.0,120.0
202334,Ed Davis,2010,13,1,13,1.096606094834291,2.3902527145615435,-1.2936466197272525,1549300.0,7.078074580999748e-07,0.7078074580999748,3.0,212.0,4767.0,1539.0,1360.0,163.0
